happy|It is not how much we have, but how much we enjoy, that makes happiness.
sad|I bet you don't remember half of the things I'll never forget.
happy|There are many times when a smile is the beginning of a love story.
angry|arrrggggghhhhhhhhhhhhhhh sometimes there's just no F..bad..in words
calm|The only reason I am fat is because a tiny body couldn't store all this personality.
sad|My silence spoke a thousand words, but you never heard them…
calm|I'm jealous my parents, I'll never have a kid as cool as theirs.
happy|A smile may take just a moment, but the memory of that smile can last forever.
happy|A smile can be the most beautiful thing in life.
sad|worry less smile more
angry|Telling someone to calm down just makes them 10x more angry.
happy|You have a smile that is so bright that it puts the sun to shame.
calm|Calmness is the cradle of power. 
happy|Always remember to be happy. You never know who might be falling in love with your smile.
happy|Be the reason that someone has a smile on their face today.
calm|Sometimes the best reaction is not to react at all.
angry|I don't regret my past. I just regret the time I have wasted with the wrong people.
sad|SLEEP away the sadness of today.
calm|After a storm comes a calm. 
calm|You have a grand gift for silence, Watson. It makes you quite invaluable as a companion. 
happy|Dreams are today's answers to tomorrow's questions.
angry|It's better to cry than to be angry because anger hurts others, while tears flow silently through the soul and cleaneses the heart..
calm|Silence is the wit of fools. 
happy|Every temporary happiness is much better than permanent misery.
sad|The quieter you become, the more you can hear.
angry|I feel like I'm wasting my life waiting for someone.
angry|Hakuna: matata: Bitches
calm|Keep calm and believe in dreams.
sad|Pretending like u dont care about ur past & acting like u've moved on..hurts alot !sad whatsapp status
angry|I was born without you, so I guess I can live without you.
sad|The heart was made to be broken.
happy|Happy is as happy does.
happy|Happiness depends not on material things but to our view on the things.
sad|Its very eassy to say BUSSY when Someone needs you…But…. Its very hard to hear BUSSY when you need someone !!!
sad|One of the most difficult tasks in life is removing someone from your heart.
angry|Talk to the hand' If you have any questions '> consult my middle finger.
calm|A samurai must remain calm at all times even in the face of danger. 
calm|Calm mind brings inner strength and self-confidence, so that's very important for good health. 
sad|Well, don't admire people too much. They'll disappoint you sometimes.
happy|I never found a companion that was so companionable as solitude.
angry|I don't like people who only talk to me or spend time with me when they want something.
happy|He who knows others is wise. He who knows himself is enlightened.
sad|I hate when i am laying in bed looking out my window for the moon and stars,but i can't find the Moon…
sad|They don't love me,they know me when they need me…
sad|Tears come from the heart and not from the brain.
sad|We try to hide our feelings, but we forgot that our eyes speak.
happy|Be happy not because everything is good, but because you can see the good in everything.
happy|There will always be a part of me that smiles when I think of you.
angry|You don't care about me. You never cared about me.
calm|I, schooled in misery, know many purifying rites, and I know where speech is proper and where silence. 
sad|They ignore you until they need you
sad|No Matter How Hard I Try, No Matter How Many Relationships I Get Into…. It Will Never Replace The One I Just Lost.
angry|The beast in me is caged by frail and fragile bay
happy|Keep smiling and love life. It is the only one that we get.
calm|Keep calm, stay strong and make them wonder how you're still smiling.
calm|Keep calm and believe in dreams.
sad|In reality, no one cares, they're just curious.
happy|Sometimes the things that you are most afraid of are the things that make you tha happiest.
happy|You like the person if you wish him happiness.
sad|There is a sacredness in tears. They are not the mark of weakness, but of power. They speak more eloquently than ten thousand tongues. They are the messengers of overwhelming grief, of deep contrition, and of unspeakable love.
happy|If you want something you've never had, you have to do something you've never done.
happy|Another reason to smile is that it can benefit others. One smile can turn someone's bad day around. It can give them hope or reassurance that things will be okay. A smile can also forge a connection between two people.
happy|Life is short so try to smile while you still have all of your teeth left.
happy|I need you to be happy. I need one of us to be happy.
sad|You want me to act like we've never kissed, you want to forget; pretend we've never met, and I've tried and I've tried, but I haven't yet … You walk by, and I fall to pieces.
calm|Peace of mind is a beautiful gift, which only we can give overselves, by expecting nothing, even after doing everything..
happy|The only time you fail is when you fall down and stay down.
angry|Anger always comes from frustrated expectations.
happy|I am happy to say that I am living my dream.
sad|Sometimes, it feels good to just sit alone, not talking to anyone.
angry|I am not a toy. you can't just drop me when you get bored.
happy|Be happy not because everything is good, but because you can see the good in everything.
sad|Have you ever wondered what what hurts you most…Saying something that you wished had not or not saying anything and wish you had???
angry|I don't have to attain every argument I'm invited to.
calm|There is a calmness to a life lived in gratitude, a quiet joy. 
sad|There is only one happiness in life, To Love and be Loved
calm|Get as rude as possible and don't let anyone tell you how to live
angry|Some things can never be forgotten or forgiven.
angry|Did you ever just want to slap the stupid out of someone?
calm|See the one life in all creation, and give love to all!
happy|A smile is something that you cannot just give away. It will always come back to you.
happy|Do not cry because it is over. Smile because it happened.
angry|Definition of EX: Thanks for the EXperience. Our time has EXpired. Now EXit my life.
sad|I fall too fast, crush too hard, forgive too easy, and care too much.
sad|itz betTer to be not lovEd dan a fakE luvd..!
angry|I'm gonna come back as a bird in my next life. There are just some people who I feel deserve a little of their own medicine.
happy|I just enjoy life now. I just enjoy every morning I get to wake up.
calm|There are some things you learn best in calm, and some in storm. 
angry|If Monday had a face, I'd punch it.
calm|The peace within can calm every stormy waves. 
sad|I love crying in the rain. because when i do, no one can hear the pain.
sad|Everyone wants to be happy.No one wants to be sad and get pain.But you can't make a rainbow without a little rain.
happy|I smile throughout every day because of you.
happy|I want to go for a long drive and forget about my problems for a while.
happy|I hope you never lose your priceless smile.
happy|Live for the things that make you happy and just forget about all else, that is rule number one.
happy|True happiness is not expensive. if it requires high price it's a fake.
calm|Discussion are always better than arguments, because an argument is to find out who is right, and a discussion is to find what is right.
angry|I am always angry, so what?
happy|'Single' is an opportunity to live life on your own terms and not apologize.
angry|I will not stay silent so that you can stay comfortable.
happy|I don't let anyone's insecurities, emotions, or opinions bother me. I know that if I am happy, that's all that matters to me.
happy|Happiness is a perfume. You cannot pour on others without getting a few drops on yourself.
calm|never wait for a perfect moment; just take a moment & make it perfect.
calm|Keep calm. Don't let your feeling controlled your heart. Think carefully.
happy|Smiling often makes your mood better.
angry|My silence doesn't mean that I quit' It simply means that I don't want to argue with people who just don't want to understand!
angry|To be angry is to let others mistakes punish yourself. To forgive others is to be good to yourself.
calm|A samurai must remain calm at all times even in the face of danger. 
angry|hates liars, cheater, fakers, and two-faced people!
happy|If you smile, things have a way of working out, though not always in the way you might expect.
sad|The worst feeling isn't being lonely but being forgotten by someone you can't forget.
sad|Forgive yourself for loving the wrong person.
happy|The key to being happy knowing you have the power to choose what to accept and what to let go.
happy|A smile is one of the best beauty remedies that you can try.
sad|Tears are words the hard can't express.
angry|A moment of patience in a moment of anger saves a thousand moments of regret.
happy|Life is too short to spend time with people who suck the happiness out of you.
happy|The bad news: there is no key to happiness. The good news: it isn't locked.
angry|Some people don't lie very well, they just hope your not smart enough to figure it out!
angry|May kill you in the morning?
sad|Loving you was my favorite mistake.
angry|If I delete your number, you're basically deleted from my life.????
calm|My life my rules.
happy|Happiness is the soundtrack of my life.
sad|BEING IGNORED, worst feeling ever.
angry|If you kick a stone in anger you will hurt your foot.
sad|I'm not alone because loneliness is always with Me..
happy|A smile is a universal welcome.
happy|Joy is prayer; joy is the strength: joy is love; joy is a net of love by which you can catch souls.
happy|Be happy with being you. Love your flaws. Own your quirks. And know that you are just as perfect as anyone else, exactly as you are.
calm|I'm the dude with cool attitude.
calm|Patience is necessary, and one cannot reap immediately where one has sown.
calm|Life must go on.
calm|Whoever's calm and sensible is insane! 
sad|How could an angel break my heart? Why didn't he catch my falling star? I wish I didn't wish so hard. Maybe I wished our love apart.
angry|Do you remember when your parents used to say, "if someone is mean to you, kill em' with kindness?" How long does it take for the "killing" part to take effect?
happy|Smile today and cry tomorrow.
angry|I trusted you, but now your words mean nothing because your actions spoke the truth.
happy|Positive thinking evokes more energy, more initiative and more happiness.
calm|If something good fades away, something better is on the way. Keep calm and be patient!
sad|If a man wants you, nothing can keep him away. If he doesn't want you, nothing can make him stay.
angry|Don't chat with me just when you're bored. I'm not here for your entertainment.
happy|I smile even when no one is around and I think that you are the reason for it.
sad|Temporary happiness isn't worth long term pain.
sad|That awkward moment when you think you are important to someone, and you are not.
happy|I have stepped off the relationship scene to come to terms with myself. I have spent most of my adult life being 'someone's girlfriend', and now I am happy being single.
happy|Thinks friends are like flowers – and is pretty happy with the beautiful bunch in their life!
sad|Never allow someone to be your priority while allowing yourself to be their option.
sad|Sadness is when "last seen at" changes to "Online" & again to "last seen at" without reply
calm|Remain calm in every situation because peace equals power. 
angry|Don't try to please other people, if in the end, you know it won't work.
sad|My tears are like anchors that sink my heart to the depths of the deepest ocean….
happy|Smile! It is free therapy.
calm|Patience is the companion of wisdom.
happy|Love is the master key that opens the gates of happiness.
angry|I gave up on you. Not because I don't care anymore, but because I realized that you don't.
angry|May I kill you in the morning?
